data final,curso,Módulo,Aula,progresso_100,progresso_acumulado
2024-07-21,Gestão e Controle de Negócios,8 - Planejamento Tributário,9 - Empresa Desenquadrada no Simples Nacional,0.0,61.0
2024-07-22,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,1 - Sustentabilidade,0.0,61.0
2024-07-22,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,"2 - Indicadores, Índices E Relatórios De Sustentabilidade",0.0,61.0
2024-07-22,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,3 - Inovação e Sustentabilidade,0.0,61.0
2024-07-22,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,4 - Responsabilidade Social Empresarial e Ética nos Negócios ,0.0,61.0
2024-07-23,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,4 - Responsabilidade Social Empresarial e Ética nos Negócios ,0.0,61.0
2024-07-23,Gestão e Controle de Negócios,8 - Planejamento Tributário,1 - Planejamento tributário - parte 1,0.0,61.0
2024-07-23,Gestão e Controle de Negócios,8 - Planejamento Tributário,5 - ICMS,0.0,61.0
2024-07-24,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,1 - Sustentabilidade,0.0,61.0
2024-07-24,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,"2 - Indicadores, Índices E Relatórios De Sustentabilidade",0.0,61.0
2024-07-24,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,3 - Inovação e Sustentabilidade,0.0,61.0
2024-07-24,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,5 - Governança Corporativa,0.0,61.0
2024-07-24,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,9 - Grau de Alavancagem e a Taxa de Crescimento Interna e Sustentável,0.0,61.0
2024-07-24,Gestão e Controle de Negócios,8 - Planejamento Tributário,4 - Opções de Lucro Real,0.0,61.0
2024-07-24,Gestão e Controle de Negócios,8 - Planejamento Tributário,5 - ICMS,0.0,61.0
2024-07-24,Gestão e Controle de Negócios,8 - Planejamento Tributário,6 - PIS e ICMS,0.0,61.0
2024-07-25,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,5 - Governança Corporativa,0.0,61.0
2024-07-25,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,9 - Grau de Alavancagem e a Taxa de Crescimento Interna e Sustentável,0.0,61.0
2024-07-25,Gestão e Controle de Negócios,8 - Planejamento Tributário,1 - Planejamento tributário - parte 1,0.0,61.0
2024-07-26,Gestão e Controle de Negócios,8 - Planejamento Tributário,2 - Planejamento tributário - parte 2,0.0,61.0
2024-07-26,Gestão e Controle de Negócios,8 - Planejamento Tributário,6 - PIS e ICMS,0.0,61.0
2024-07-26,Gestão e Controle de Negócios,8 - Planejamento Tributário,7 - ISSQN,0.0,61.0
2024-07-26,Gestão e Controle de Negócios,8 - Planejamento Tributário,9 - Empresa Desenquadrada no Simples Nacional,0.0,61.0
2024-07-28,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,5 - Governança Corporativa,0.0,61.0
2024-07-29,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,5 - Governança Corporativa,0.0,61.0
2024-07-29,Gestão e Controle de Negócios,8 - Planejamento Tributário,8 - Proteção Patrimonial,0.0,61.0
2024-07-30,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,9 - Grau de Alavancagem e a Taxa de Crescimento Interna e Sustentável,1.0,62.0
2024-07-30,Gestão e Controle de Negócios,8 - Planejamento Tributário,2 - Planejamento tributário - parte 2,0.0,62.0
2024-07-30,Gestão e Controle de Negócios,8 - Planejamento Tributário,4 - Opções de Lucro Real,0.0,62.0
2024-07-30,Gestão e Controle de Negócios,8 - Planejamento Tributário,5 - ICMS,0.0,62.0
2024-07-30,Gestão e Controle de Negócios,8 - Planejamento Tributário,6 - PIS e ICMS,0.0,62.0
2024-07-30,Gestão e Controle de Negócios,8 - Planejamento Tributário,7 - ISSQN,0.0,62.0
2024-07-30,Gestão e Controle de Negócios,8 - Planejamento Tributário,9 - Empresa Desenquadrada no Simples Nacional,0.0,62.0
2024-07-31,Gestão e Controle de Negócios,8 - Planejamento Tributário,1 - Planejamento tributário - parte 1,0.0,62.0
2024-07-31,Gestão e Controle de Negócios,8 - Planejamento Tributário,6 - PIS e ICMS,0.0,62.0
2024-07-31,Gestão e Controle de Negócios,8 - Planejamento Tributário,7 - ISSQN,0.0,62.0
2024-07-31,Gestão e Controle de Negócios,8 - Planejamento Tributário,8 - Proteção Patrimonial,0.0,62.0
2024-08-01,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,7 - Mecanismos de Governança corporativa,0.0,62.0
2024-08-01,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,8 - Órgãos de Governança Corporativa,0.0,62.0
2024-08-01,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,9 - Comitês De Governança e Temas Transversais,0.0,62.0
2024-08-01,Gestão e Controle de Negócios,8 - Planejamento Tributário,2 - Planejamento tributário - parte 2,0.0,62.0
2024-08-01,Gestão e Controle de Negócios,8 - Planejamento Tributário,3 - Lucro Real,0.0,62.0
2024-08-01,Gestão e Controle de Negócios,8 - Planejamento Tributário,4 - Opções de Lucro Real,1.0,63.0
2024-08-01,Gestão e Controle de Negócios,8 - Planejamento Tributário,5 - ICMS,1.0,64.0
2024-08-01,Gestão e Controle de Negócios,8 - Planejamento Tributário,6 - PIS e ICMS,0.0,64.0
2024-08-01,Gestão e Controle de Negócios,8 - Planejamento Tributário,8 - Proteção Patrimonial,0.0,64.0
2024-08-01,Gestão e Controle de Negócios,8 - Planejamento Tributário,9 - Empresa Desenquadrada no Simples Nacional,0.0,64.0
2024-08-02,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,6 - Teoria da Agência,0.0,64.0
2024-08-02,Gestão e Controle de Negócios,8 - Planejamento Tributário,7 - ISSQN,0.0,64.0
2024-08-02,Gestão e Controle de Negócios,8 - Planejamento Tributário,8 - Proteção Patrimonial,0.0,64.0
2024-08-02,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,1 - Introdução à Gestão da Qualidade,0.0,64.0
2024-08-05,Gestão e Controle de Negócios,8 - Planejamento Tributário,8 - Proteção Patrimonial,0.0,64.0
2024-08-06,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,6 - Teoria da Agência,0.0,64.0
2024-08-06,Gestão e Controle de Negócios,8 - Planejamento Tributário,3 - Lucro Real,0.0,64.0
2024-08-06,Gestão e Controle de Negócios,8 - Planejamento Tributário,8 - Proteção Patrimonial,0.0,64.0
2024-08-07,Gestão e Controle de Negócios,8 - Planejamento Tributário,9 - Empresa Desenquadrada no Simples Nacional,0.0,64.0
2024-08-08,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,6 - Teoria da Agência,0.0,64.0
2024-08-08,Gestão e Controle de Negócios,8 - Planejamento Tributário,7 - ISSQN,1.0,65.0
2024-08-09,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,6 - Teoria da Agência,0.0,65.0
2024-08-10,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,6 - Teoria da Agência,0.0,65.0
2024-08-12,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,6 - Teoria da Agência,0.0,65.0
2024-08-12,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,7 - Gestão estratégica e análise das variações de custo,0.0,65.0
2024-08-12,Gestão e Controle de Negócios,8 - Planejamento Tributário,2 - Planejamento tributário - parte 2,0.0,65.0
2024-08-13,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,1 - Introdução à Gestão da Qualidade,0.0,65.0
2024-08-13,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,2 - Foco no Cliente e Gestão da Mudança,0.0,65.0
2024-08-16,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,7 - Mecanismos de Governança corporativa,0.0,65.0
2024-08-16,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,2 - Foco no Cliente e Gestão da Mudança,0.0,65.0
2024-08-19,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,7 - Mecanismos de Governança corporativa,0.0,65.0
2024-08-19,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,2 - Foco no Cliente e Gestão da Mudança,0.0,65.0
2024-08-20,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,7 - Gestão estratégica e análise das variações de custo,0.0,65.0
2024-08-21,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,7 - Mecanismos de Governança corporativa,0.0,65.0
2024-08-26,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,5 - Governança Corporativa,0.0,65.0
2024-08-26,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,6 - Teoria da Agência,0.0,65.0
2024-08-26,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,7 - Mecanismos de Governança corporativa,0.0,65.0
2024-08-26,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,8 - Órgãos de Governança Corporativa,0.0,65.0
2024-08-26,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,9 - Comitês De Governança e Temas Transversais,0.0,65.0
2024-08-26,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,2 - Foco no Cliente e Gestão da Mudança,0.0,65.0
2024-08-27,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,7 - Gestão estratégica e análise das variações de custo,1.0,66.0
2024-08-27,Gestão e Controle de Negócios,8 - Planejamento Tributário,1 - Planejamento tributário - parte 1,1.0,67.0
2024-08-27,Gestão e Controle de Negócios,8 - Planejamento Tributário,2 - Planejamento tributário - parte 2,0.0,67.0
2024-08-27,Gestão e Controle de Negócios,8 - Planejamento Tributário,6 - PIS e ICMS,1.0,68.0
2024-08-27,Gestão e Controle de Negócios,8 - Planejamento Tributário,8 - Proteção Patrimonial,1.0,69.0
2024-08-27,Gestão e Controle de Negócios,8 - Planejamento Tributário,9 - Empresa Desenquadrada no Simples Nacional,1.0,70.0
2024-08-27,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,1 - Introdução à Gestão da Qualidade,0.0,70.0
2024-08-27,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,2 - Foco no Cliente e Gestão da Mudança,0.0,70.0
2024-08-28,Gestão e Controle de Negócios,8 - Planejamento Tributário,3 - Lucro Real,0.0,70.0
2024-08-28,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,1 - Introdução à Gestão da Qualidade,0.0,70.0
2024-08-28,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,2 - Foco no Cliente e Gestão da Mudança,1.0,71.0
2024-08-29,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,6 - Teoria da Agência,0.0,71.0
2024-08-29,Gestão e Controle de Negócios,8 - Planejamento Tributário,2 - Planejamento tributário - parte 2,1.0,72.0
2024-08-29,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,1 - Introdução à Gestão da Qualidade,0.0,72.0
2024-08-30,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,8 - Órgãos de Governança Corporativa,0.0,72.0
2024-08-30,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,9 - Comitês De Governança e Temas Transversais,0.0,72.0
2024-08-30,Gestão e Controle de Negócios,8 - Planejamento Tributário,3 - Lucro Real,1.0,73.0
2024-08-30,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,1 - Introdução à Gestão da Qualidade,1.0,74.0
2024-09-02,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,8 - Órgãos de Governança Corporativa,0.0,74.0
2024-09-04,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,5 - Governança Corporativa,0.0,74.0
2024-09-04,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,7 - Mecanismos de Governança corporativa,0.0,74.0
2024-09-04,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,9 - Comitês De Governança e Temas Transversais,0.0,74.0
2024-09-10,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,9 - Comitês De Governança e Temas Transversais,0.0,74.0
2024-09-12,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,9 - Comitês De Governança e Temas Transversais,0.0,74.0
2024-09-13,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,9 - Comitês De Governança e Temas Transversais,0.0,74.0
2024-09-19,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,3 - Ferramentas Lean,0.0,74.0
2024-09-20,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,3 - Ferramentas Lean,0.0,74.0
2024-09-21,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,3 - Ferramentas Lean,0.0,74.0
2024-09-23,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,4 - Mapeamento do fluxo de valor,0.0,74.0
2024-09-24,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,3 - Ferramentas Lean,0.0,74.0
2024-09-24,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,4 - Mapeamento do fluxo de valor,0.0,74.0
2023-05-17,Qualidade e Tecnologias da Carne,2 - Introdução à Tecnologia de Carnes,2 - Composição e valor nutricional das carnes,1.0,1.0
2023-05-18,Qualidade e Tecnologias da Carne,10 - Deterioração de Carnes e Vida de Prateleira,3 - Vida de Prateleira e Análise Sensorial,1.0,2.0
2023-05-19,Qualidade e Tecnologias da Carne,10 - Deterioração de Carnes e Vida de Prateleira,2 - Microrganismos na Carne,1.0,3.0
2023-05-19,Qualidade e Tecnologias da Carne,2 - Introdução à Tecnologia de Carnes,1 - Raças e linhagens de bovinos para abate,1.0,4.0
2023-05-22,Qualidade e Tecnologias da Carne,12 - Método de Conservação de Carne – Salga,1 - Método de conservação das carnes e conservação pela salga,0.0,4.0
2023-05-23,Qualidade e Tecnologias da Carne,12 - Método de Conservação de Carne – Salga,1 - Método de conservação das carnes e conservação pela salga,0.0,4.0
2023-05-25,Qualidade e Tecnologias da Carne,12 - Método de Conservação de Carne – Salga,1 - Método de conservação das carnes e conservação pela salga,0.0,4.0
2023-05-26,Qualidade e Tecnologias da Carne,11 -  Tecnologia para conservação de alimentos (utilização de frio industrial),2 - Conservação dos Alimentos Cárneos,1.0,5.0
2023-05-26,Qualidade e Tecnologias da Carne,11 -  Tecnologia para conservação de alimentos (utilização de frio industrial),4 - Conservação de Carnes por fermentação e secagem,1.0,6.0
2023-05-26,Qualidade e Tecnologias da Carne,12 - Método de Conservação de Carne – Salga,1 - Método de conservação das carnes e conservação pela salga,0.0,6.0
2023-05-29,Qualidade e Tecnologias da Carne,11 -  Tecnologia para conservação de alimentos (utilização de frio industrial),1 - Princípios Gerais de Conservação dos Alimentos,1.0,7.0
2023-05-29,Qualidade e Tecnologias da Carne,2 - Introdução à Tecnologia de Carnes,3 - Contaminantes na carne,1.0,8.0
2023-05-30,Qualidade e Tecnologias da Carne,12 - Método de Conservação de Carne – Salga,1 - Método de conservação das carnes e conservação pela salga,0.0,8.0
2023-05-31,Qualidade e Tecnologias da Carne,12 - Método de Conservação de Carne – Salga,2 - Conservação pela salga - Carne de Charque,0.0,8.0
2023-06-01,Qualidade e Tecnologias da Carne,2 - Introdução à Tecnologia de Carnes,4 - Métodos de Conservação da Carne,1.0,9.0
2023-06-01,Qualidade e Tecnologias da Carne,2 - Introdução à Tecnologia de Carnes,5 - Conservação das carnes,1.0,10.0
2023-06-02,Qualidade e Tecnologias da Carne,12 - Método de Conservação de Carne – Salga,2 - Conservação pela salga - Carne de Charque,0.0,10.0
2023-06-05,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",1 - BPF (Boas Práticas de Fabricação): histórico e conceitos,0.0,10.0
2023-06-06,Qualidade e Tecnologias da Carne,12 - Método de Conservação de Carne – Salga,2 - Conservação pela salga - Carne de Charque,0.0,10.0
2023-06-07,Qualidade e Tecnologias da Carne,12 - Método de Conservação de Carne – Salga,2 - Conservação pela salga - Carne de Charque,0.0,10.0
2023-06-12,Qualidade e Tecnologias da Carne,12 - Método de Conservação de Carne – Salga,4 - Conservação pela salga - Carne de sol,0.0,10.0
2023-06-13,Qualidade e Tecnologias da Carne,12 - Método de Conservação de Carne – Salga,2 - Conservação pela salga - Carne de Charque,0.0,10.0
2023-06-14,Qualidade e Tecnologias da Carne,11 -  Tecnologia para conservação de alimentos (utilização de frio industrial),3 - Conservação das Carnes pelo Calor,1.0,11.0
2023-06-14,Qualidade e Tecnologias da Carne,"13 - Higiene, Sistemas de Qualidade (SOP) e Legislação",1 - BPF (Boas Práticas de Fabricação): histórico e conceitos,0.0,11.0
